price,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,availability_30,host_is_superhost,host_since,number_of_reviews,review_scores_rating,amenities,host_experience_years,amenities_list,amenities_count
78.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.491009906294835,13.370516478403935,Entire home/apt,0,f,2023-09-11,1,5.0,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",31
59.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.49168,13.37016,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Sonstiges electric stove"", ""Wifi"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'sonstiges electric stove', 'wifi', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",30
73.0,Alexanderplatz,Mitte,52.52725819567576,13.402898326034965,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Dishwasher"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Elevator"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['drying rack for clothing', 'dishes and silverware', 'bed linens', 'paid street parking off premises', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'dishwasher', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'elevator', 'kitchen', 'iron', 'wine glasses', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",30
32.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.50614,13.46861,Private room,0,f,2023-09-11,3,4.33,"[""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Dishwasher"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Outdoor furniture"", ""Private living room"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""35 inch TV""]",1.821917808219178,"['drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'outdoor dining area', 'refrigerator', 'hangers', 'wifi', 'dishwasher', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'outdoor furniture', 'private living room', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', 'private patio or balcony', '35 inch tv']",35
79.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49582303721983,13.428427018090108,Entire home/apt,0,f,2023-09-11,1,5.0,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",33
58.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.49260950792467,13.37026044267497,Entire home/apt,27,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",32
67.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49449255801372,13.428528758225966,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Sonstiges electric stove"", ""Dishwasher"", ""Cooking basics"", ""35 inch TV"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Wifi \u2013 17 Mbps"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""Microwave""]",1.821917808219178,"['drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'sonstiges electric stove', 'dishwasher', 'cooking basics', '35 inch tv', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'wifi \\u2013 17 mbps', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', 'microwave']",33
117.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49648,13.43037,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",31
90.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.494591414179304,13.43047595069313,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Wifi \u2013 48 Mbps"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""40 inch HDTV"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'wifi \\u2013 48 mbps', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', '40 inch hdtv', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit']",32
69.0,Grunewald,Charlottenburg-Wilm.,52.4863017,13.2713184,Entire home/apt,5,f,2023-09-12,73,4.85,"[""Bathtub"", ""Air conditioning"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Refrigerator"", ""Hangers"", ""HDTV"", ""Wifi"", ""Cleaning products"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Wine glasses"", ""Backyard"", ""Stove"", ""Hot water"", ""Clothing storage: walk-in closet and dresser"", ""Oven"", ""Dining table"", ""Microwave""]",1.819178082191781,"['bathtub', 'air conditioning', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'refrigerator', 'hangers', 'hdtv', 'wifi', 'cleaning products', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'wine glasses', 'backyard', 'stove', 'hot water', 'clothing storage: walk-in closet and dresser', 'oven', 'dining table', 'microwave']",28
320.0,Halensee,Charlottenburg-Wilm.,52.4954,13.29701,Entire home/apt,29,t,2016-08-04,0,4.85,"[""Bosch induction stove"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Baby bath - available upon request"", ""Private hot tub"", ""Cleaning available during stay"", ""Baby monitor - available upon request"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Shampoo"", ""Dishwasher"", ""Children\u2019s dinnerware"", ""Cleaning products"", ""Freezer"", ""Paid parking on premises"", ""Conditioner"", ""Bidet"", ""Cooking basics"", ""Essentials"", ""Standalone high chair - available upon request"", ""Blender"", ""Piano"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Central heating"", ""Elevator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Wine glasses"", ""Free street parking"", ""Washer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Indoor fireplace"", ""Baking sheet"", ""Free parking on premises"", ""Crib"", ""Dining table"", ""Bosch  oven"", ""Changing table - available upon request""]",8.92876712328767,"['bosch induction stove', 'bathtub', 'free dryer \\u2013 in unit', 'portable fans', 'shower gel', 'dishes and silverware', 'bed linens', 'baby bath - available upon request', 'private hot tub', 'cleaning available during stay', 'baby monitor - available upon request', 'luggage dropoff allowed', 'long term stays allowed', 'tv', 'hangers', 'refrigerator', 'wifi', 'coffee', 'shampoo', 'dishwasher', 'children\\u2019s dinnerware', 'cleaning products', 'freezer', 'paid parking on premises', 'conditioner', 'bidet', 'cooking basics', 'essentials', 'standalone high chair - available upon request', 'blender', 'piano', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'babysitter recommendations', 'central heating', 'elevator', 'clothing storage: closet', 'dedicated workspace', 'kitchen', 'iron', 'coffee maker: keurig coffee machine', 'children\\u2019s books and toys for ages 0-2 years old', '2-5 years old', 'and 5-10 years old', 'wine glasses', 'free street parking', 'washer', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'indoor fireplace', 'baking sheet', 'free parking on premises', 'crib', 'dining table', 'bosch  oven', 'changing table - available upon request']",59
160.0,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,52.52017,13.44781,Entire home/apt,20,f,2016-07-04,68,4.66,"[""Bathtub"", ""Dryer"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Clothing storage"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Washer"", ""Smoke alarm"", ""Hot water"", ""Body soap"", ""Baking sheet"", ""Host greets you"", ""Private entrance"", ""Oven"", ""Toaster"", ""Dining table"", ""Microwave""]",9.013698630136986,"['bathtub', 'dryer', 'drying rack for clothing', 'shower gel', 'dishes and silverware', 'bed linens', 'refrigerator', 'coffee', 'wifi', 'shampoo', 'dishwasher', 'cleaning products', 'freezer', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'clothing storage', 'coffee maker', 'hair dryer', 'hot water kettle', 'central heating', 'dedicated workspace', 'kitchen', 'iron', 'free street parking', 'washer', 'smoke alarm', 'hot water', 'body soap', 'baking sheet', 'host greets you', 'private entrance', 'oven', 'toaster', 'dining table', 'microwave']",37
52.0,Prenzlauer Berg Süd,Pankow,52.5321437,13.4229313,Private room,4,t,2023-09-12,25,4.84,"[""Bathtub"", ""Drying rack for clothing"", ""Shower gel"", ""Air conditioning"", ""Dishes and silverware"", ""Bed linens"", ""Lock on bedroom door"", ""Books and reading material"", ""Hangers"", ""TV"", ""Wifi"", ""Refrigerator"", ""Coffee"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Paid parking on premises"", ""Electric stove"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Blender"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Clothing storage: closet and wardrobe"", ""Central heating"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Shared backyard"", ""Washer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Host greets you"", ""Schauma 7 Kr\u00e4uter shampoo"", ""Oven"", ""Toaster"", ""Private patio or balcony"", ""Microwave""]",1.819178082191781,"['bathtub', 'drying rack for clothing', 'shower gel', 'air conditioning', 'dishes and silverware', 'bed linens', 'lock on bedroom door', 'books and reading material', 'hangers', 'tv', 'wifi', 'refrigerator', 'coffee', 'dishwasher', 'cleaning products', 'freezer', 'paid parking on premises', 'electric stove', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'blender', 'coffee maker: pour-over coffee', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'clothing storage: closet and wardrobe', 'central heating', 'dedicated workspace', 'kitchen', 'iron', 'wine glasses', 'shared backyard', 'washer', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'host greets you', 'schauma 7 kr\\u00e4uter shampoo', 'oven', 'toaster', 'private patio or balcony', 'microwave']",46
